Sending_Country,Receiving_Country,Year,Value,Unit,Source,Region,Sending_Country_Code,Receiving_Country_Code,Sending_Country_GDP,Receiving_Country_GDP,Sending_Country_GDP_Per_Capita,Receiving_Country_GDP_Per_Capita
Eritrea,Philippines,2020,0.03469381,USD millions,Roland Kpodar (IMF),Asia,ERI,PHL,,358510.629276391,,3198.6669
Estonia,Philippines,2018,0.97183638,USD millions,Roland Kpodar (IMF),Asia,EST,PHL,26326.3067108582,373379.140695818,19914.34549,3410.93648
Estonia,Philippines,2019,1.5356420700000002,USD millions,Roland Kpodar (IMF),Asia,EST,PHL,27307.3958710676,396224.4392366421,20579.87567,3575.881709
Estonia,Philippines,2020,0.7787737,USD millions,Roland Kpodar (IMF),Asia,EST,PHL,26519.9031368312,358510.629276391,19946.9457,3198.6669
Eswatini,Philippines,2018,0.16188501,USD millions,Roland Kpodar (IMF),Asia,SWZ,PHL,4162.3393217844805,373379.140695818,3560.814491,3410.93648
Eswatini,Philippines,2019,0.11278171,USD millions,Roland Kpodar (IMF),Asia,SWZ,PHL,4415.54176722971,396224.4392366421,3742.384159,3575.881709
Eswatini,Philippines,2020,0.15324853,USD millions,Roland Kpodar (IMF),Asia,SWZ,PHL,4289.13001073364,358510.629276391,3596.064161,3198.6669
Ethiopia,Philippines,2018,2.5156620800000002,USD millions,Roland Kpodar (IMF),Asia,ETH,PHL,82721.1441975947,373379.140695818,734.2277266,3410.93648
Ethiopia,Philippines,2019,1.24027596,USD millions,Roland Kpodar (IMF),Asia,ETH,PHL,89640.0116177163,396224.4392366421,774.5121697,3575.881709
Ethiopia,Philippines,2020,1.5519190600000001,USD millions,Roland Kpodar (IMF),Asia,ETH,PHL,95071.77581198268,358510.629276391,799.4755953,3198.6669
Faroe Islands,Philippines,2018,0.30224576999999997,USD millions,Roland Kpodar (IMF),Asia,FRO,PHL,2775.89551647884,373379.140695818,54433.59315,3410.93648
Faroe Islands,Philippines,2019,0.754840116,USD millions,Roland Kpodar (IMF),Asia,FRO,PHL,2901.87982004399,396224.4392366421,56028.41735,3575.881709
Faroe Islands,Philippines,2020,0.49528991099999997,USD millions,Roland Kpodar (IMF),Asia,FRO,PHL,2854.36672712733,358510.629276391,54299.59342,3198.6669
Fiji,Philippines,2018,0.58406033,USD millions,Roland Kpodar (IMF),Asia,FJI,PHL,5246.46630921899,373379.140695818,5720.214472,3410.93648
Fiji,Philippines,2019,0.43906109,USD millions,Roland Kpodar (IMF),Asia,FJI,PHL,5215.93467117566,396224.4392366421,5701.104353,3575.881709
Fiji,Philippines,2020,0.40347296,USD millions,Roland Kpodar (IMF),Asia,FJI,PHL,4327.20891229646,358510.629276391,4729.381311,3198.6669
Finland,Philippines,2018,9.42658368,USD millions,Roland Kpodar (IMF),Asia,FIN,PHL,250058.685918643,373379.140695818,45337.24096,3410.93648
Finland,Philippines,2019,9.92218044,USD millions,Roland Kpodar (IMF),Asia,FIN,PHL,253433.8241686,396224.4392366421,45898.57084,3575.881709
Finland,Philippines,2020,8.41607025,USD millions,Roland Kpodar (IMF),Asia,FIN,PHL,247120.69623209,358510.629276391,44690.98011,3198.6669
France,Philippines,2018,105.6375961,USD millions,Roland Kpodar (IMF),Asia,FRA,PHL,2556210.83276002,373379.140695818,38062.4436,3410.93648
France,Philippines,2019,86.819125,USD millions,Roland Kpodar (IMF),Asia,FRA,PHL,2608036.6389061203,396224.4392366421,38705.20729,3575.881709
France,Philippines,2020,44.3412947,USD millions,Roland Kpodar (IMF),Asia,FRA,PHL,2413981.86767636,358510.629276391,35709.20459,3198.6669
Gabon,Philippines,2018,0.20962433,USD millions,Roland Kpodar (IMF),Asia,GAB,PHL,14876.9450896921,373379.140695818,6724.596143,3410.93648
Gabon,Philippines,2019,0.24143458,USD millions,Roland Kpodar (IMF),Asia,GAB,PHL,15460.2416611259,396224.4392366421,6817.568795,3575.881709
Gabon,Philippines,2020,0.63559248,USD millions,Roland Kpodar (IMF),Asia,GAB,PHL,15176.1193595533,358510.629276391,6534.279665,3198.6669
Gambia. The,Philippines,2018,0.07370862,USD millions,Roland Kpodar (IMF),Asia,GMB,PHL,1579.26460877791,373379.140695818,658.1278333,3410.93648
Gambia. The,Philippines,2019,0.013072199999999999,USD millions,Roland Kpodar (IMF),Asia,GMB,PHL,1677.52729227233,396224.4392366421,682.7976429,3575.881709
Gambia. The,Philippines,2020,0.00099,USD millions,Roland Kpodar (IMF),Asia,GMB,PHL,1687.44965295674,358510.629276391,670.7586429,3198.6669
Georgia,Philippines,2018,1.00518958,USD millions,Roland Kpodar (IMF),Asia,GEO,PHL,17565.6609173341,373379.140695818,4713.653548,3410.93648
Georgia,Philippines,2019,0.18265846,USD millions,Roland Kpodar (IMF),Asia,GEO,PHL,18510.8198184957,396224.4392366421,4975.811482,3575.881709
Georgia,Philippines,2020,0.22231926000000002,USD millions,Roland Kpodar (IMF),Asia,GEO,PHL,17346.40192057,358510.629276391,4659.609253,3198.6669
Germany,Philippines,2018,859.884413,USD millions,Roland Kpodar (IMF),Asia,DEU,PHL,3637409.36550255,373379.140695818,43874.0131,3410.93648
Germany,Philippines,2019,762.304436,USD millions,Roland Kpodar (IMF),Asia,DEU,PHL,3673343.09074263,396224.4392366421,44207.63206,3575.881709
Germany,Philippines,2020,531.642107,USD millions,Roland Kpodar (IMF),Asia,DEU,PHL,3522914.63971192,358510.629276391,42362.64721,3198.6669
Ghana,Philippines,2018,2.0620555,USD millions,Roland Kpodar (IMF),Asia,GHA,PHL,58684.8612205087,373379.140695818,1915.453232,3410.93648
Ghana,Philippines,2019,2.21475606,USD millions,Roland Kpodar (IMF),Asia,GHA,PHL,62503.9398268611,396224.4392366421,1999.553722,3575.881709
Ghana,Philippines,2020,1.92863972,USD millions,Roland Kpodar (IMF),Asia,GHA,PHL,62825.173619415706,358510.629276391,1970.194115,3198.6669
Gibraltar,Philippines,2018,0.21594999,USD millions,Roland Kpodar (IMF),Asia,GIB,PHL,,373379.140695818,,3410.93648
Gibraltar,Philippines,2019,0.322260694,USD millions,Roland Kpodar (IMF),Asia,GIB,PHL,,396224.4392366421,,3575.881709
Gibraltar,Philippines,2020,0.3503010682,USD millions,Roland Kpodar (IMF),Asia,GIB,PHL,,358510.629276391,,3198.6669
Greece,Philippines,2018,186.654727,USD millions,Roland Kpodar (IMF),Asia,GRC,PHL,201445.88043467,373379.140695818,18769.03896,3410.93648
Greece,Philippines,2019,152.742015,USD millions,Roland Kpodar (IMF),Asia,GRC,PHL,206033.167050895,396224.4392366421,19216.67596,3575.881709
Greece,Philippines,2020,209.294574,USD millions,Roland Kpodar (IMF),Asia,GRC,PHL,187085.880047738,358510.629276391,17486.95133,3198.6669
Greenland,Philippines,2018,0.07336685,USD millions,Roland Kpodar (IMF),Asia,GRL,PHL,2633.80851664035,373379.140695818,47012.98604,3410.93648
Greenland,Philippines,2019,0.07899692,USD millions,Roland Kpodar (IMF),Asia,GRL,PHL,2708.40265063237,396224.4392366421,48170.7897,3575.881709
Greenland,Philippines,2020,0.046618389999999996,USD millions,Roland Kpodar (IMF),Asia,GRL,PHL,2715.19504719671,358510.629276391,48169.9407,3198.6669
Grenada,Philippines,2018,0.05343964,USD millions,Roland Kpodar (IMF),Asia,GRD,PHL,1127.31267842806,373379.140695818,9744.169196,3410.93648
Grenada,Philippines,2019,0.04575398,USD millions,Roland Kpodar (IMF),Asia,GRD,PHL,1134.93908103144,396224.4392366421,9785.560402,3575.881709
Grenada,Philippines,2020,0.17805498,USD millions,Roland Kpodar (IMF),Asia,GRD,PHL,978.809798804488,358510.629276391,8413.283355,3198.6669
Guam,Philippines,2018,18.55780197,USD millions,Roland Kpodar (IMF),Asia,GUM,PHL,5812.71919927207,373379.140695818,35731.22037,3410.93648
Guam,Philippines,2019,21.9768446,USD millions,Roland Kpodar (IMF),Asia,GUM,PHL,5959.40909918107,396224.4392366421,36830.12644,3575.881709
Guam,Philippines,2020,25.8709103,USD millions,Roland Kpodar (IMF),Asia,GUM,PHL,5332.54722474977,358510.629276391,32884.88526,3198.6669
Guatemala,Philippines,2018,0.041561,USD millions,Roland Kpodar (IMF),Asia,GTM,PHL,68060.1389964032,373379.140695818,4040.212018,3410.93648
Guatemala,Philippines,2019,0.051117289999999996,USD millions,Roland Kpodar (IMF),Asia,GTM,PHL,70794.7259152777,396224.4392366421,4139.12192,3575.881709
Guatemala,Philippines,2020,0.0603782,USD millions,Roland Kpodar (IMF),Asia,GTM,PHL,69530.6493099694,358510.629276391,4005.838994,3198.6669
Guinea,Philippines,2018,0.60994333,USD millions,Roland Kpodar (IMF),Asia,GIN,PHL,11433.1192237578,373379.140695818,899.907328,3410.93648
Guinea,Philippines,2019,1.04017636,USD millions,Roland Kpodar (IMF),Asia,GIN,PHL,12075.3077516835,396224.4392366421,926.4222195,3575.881709
Guinea,Philippines,2020,0.67086817,USD millions,Roland Kpodar (IMF),Asia,GIN,PHL,12643.4015886985,358510.629276391,945.5709034,3198.6669
Guinea-Bissau,Philippines,2018,0.0097852,USD millions,Roland Kpodar (IMF),Asia,GNB,PHL,1319.4853324772998,373379.140695818,686.4568198,3410.93648
Guinea-Bissau,Philippines,2019,0.09669248,USD millions,Roland Kpodar (IMF),Asia,GNB,PHL,1392.92452582696,396224.4392366421,707.8962024,3575.881709
Guinea-Bissau,Philippines,2020,0.10483771,USD millions,Roland Kpodar (IMF),Asia,GNB,PHL,1422.56756022443,358510.629276391,706.6007834,3198.6669
Guyana,Philippines,2018,0.1932014,USD millions,Roland Kpodar (IMF),Asia,GUY,PHL,4813.37772577348,373379.140695818,6080.906121,3410.93648
Guyana,Philippines,2019,0.24341035,USD millions,Roland Kpodar (IMF),Asia,GUY,PHL,5071.03013573162,396224.4392366421,6278.630541,3575.881709
Guyana,Philippines,2020,0.48330612,USD millions,Roland Kpodar (IMF),Asia,GUY,PHL,7275.89637720418,358510.629276391,9010.610005,3198.6669
Haiti,Philippines,2018,0.24826692,USD millions,Roland Kpodar (IMF),Asia,HTI,PHL,15756.7786379976,373379.140695818,1437.352519,3410.93648
Haiti,Philippines,2019,0.380386634,USD millions,Roland Kpodar (IMF),Asia,HTI,PHL,15485.274058243,396224.4392366421,1394.421141,3575.881709
Haiti,Philippines,2020,0.23102849,USD millions,Roland Kpodar (IMF),Asia,HTI,PHL,14973.4074772561,358510.629276391,1331.697785,3198.6669
Honduras,Philippines,2018,0.33538429000000003,USD millions,Roland Kpodar (IMF),Asia,HND,PHL,23730.7789605382,373379.140695818,2430.135037,3410.93648
Honduras,Philippines,2019,0.606875144,USD millions,Roland Kpodar (IMF),Asia,HND,PHL,24338.2001293672,396224.4392366421,2447.616493,3575.881709
Honduras,Philippines,2020,0.19194798999999999,USD millions,Roland Kpodar (IMF),Asia,HND,PHL,22156.2604738169,358510.629276391,2189.431687,3198.6669
Hong Kong SAR. China,Philippines,2018,845.147385,USD millions,Roland Kpodar (IMF),Asia,HKG,PHL,337457.492970757,373379.140695818,45280.50519,3410.93648
Hong Kong SAR. China,Philippines,2019,801.74913,USD millions,Roland Kpodar (IMF),Asia,HKG,PHL,331813.870172854,396224.4392366421,44195.29698,3575.881709
Hong Kong SAR. China,Philippines,2020,753.597978,USD millions,Roland Kpodar (IMF),Asia,HKG,PHL,310097.371736975,358510.629276391,41451.32626,3198.6669
Hungary,Philippines,2018,1.30961707,USD millions,Roland Kpodar (IMF),Asia,HUN,PHL,141078.862882165,373379.140695818,14533.77831,3410.93648
Hungary,Philippines,2019,0.280248667,USD millions,Roland Kpodar (IMF),Asia,HUN,PHL,148241.69767730398,396224.4392366421,15290.80855,3575.881709
Hungary,Philippines,2020,0.244318536,USD millions,Roland Kpodar (IMF),Asia,HUN,PHL,141809.897486431,358510.629276391,14664.29712,3198.6669
Iceland,Philippines,2018,0.99747332,USD millions,Roland Kpodar (IMF),Asia,ISL,PHL,20351.2272713069,373379.140695818,57697.80442,3410.93648
Iceland,Philippines,2019,5.4708581,USD millions,Roland Kpodar (IMF),Asia,ISL,PHL,20729.9998250446,396224.4392366421,57493.41953,3575.881709
Iceland,Philippines,2020,0.77609875,USD millions,Roland Kpodar (IMF),Asia,ISL,PHL,19291.243916130697,358510.629276391,52641.72349,3198.6669
India,Philippines,2018,12.03161329,USD millions,Roland Kpodar (IMF),Asia,IND,PHL,2588974.77024457,373379.140695818,1883.357727,3410.93648
India,Philippines,2019,11.909769149999999,USD millions,Roland Kpodar (IMF),Asia,IND,PHL,2689205.29588531,396224.4392366421,1936.030677,3575.881709
India,Philippines,2020,8.51462554,USD millions,Roland Kpodar (IMF),Asia,IND,PHL,2533830.4170865403,358510.629276391,1806.501106,3198.6669
Indonesia,Philippines,2018,23.832917,USD millions,Roland Kpodar (IMF),Asia,IDN,PHL,999178.586309021,373379.140695818,3701.321555,3410.93648
Indonesia,Philippines,2019,22.2780797,USD millions,Roland Kpodar (IMF),Asia,IDN,PHL,1049330.23399745,396224.4392366421,3850.903217,3575.881709
Indonesia,Philippines,2020,46.313518800000004,USD millions,Roland Kpodar (IMF),Asia,IDN,PHL,1027656.19388538,358510.629276391,3739.449066,3198.6669
Iran. Islamic Rep.,Philippines,2018,0.02029827,USD millions,Roland Kpodar (IMF),Asia,IRN,PHL,449135.162389142,373379.140695818,5215.34607,3410.93648
Iran. Islamic Rep.,Philippines,2019,0.41105586,USD millions,Roland Kpodar (IMF),Asia,IRN,PHL,435344.072056544,396224.4392366421,5000.98599,3575.881709
Iran. Islamic Rep.,Philippines,2020,0.002,USD millions,Roland Kpodar (IMF),Asia,IRN,PHL,449842.285446341,358510.629276391,5127.959757,3198.6669
Iraq,Philippines,2018,0.43367324,USD millions,Roland Kpodar (IMF),Asia,IRQ,PHL,191221.819559378,373379.140695818,4749.009218,3410.93648
Iraq,Philippines,2019,0.29700009,USD millions,Roland Kpodar (IMF),Asia,IRQ,PHL,201765.390224396,396224.4392366421,4898.148977,3575.881709
Iraq,Philippines,2020,0.39657948,USD millions,Roland Kpodar (IMF),Asia,IRQ,PHL,177479.307669569,358510.629276391,4213.998438,3198.6669
Ireland,Philippines,2018,42.9518761,USD millions,Roland Kpodar (IMF),Asia,IRL,PHL,362262.415222656,373379.140695818,73960.96123,3410.93648
Ireland,Philippines,2019,25.2396982,USD millions,Roland Kpodar (IMF),Asia,IRL,PHL,380522.43325409497,396224.4392366421,76464.54289,3575.881709
Ireland,Philippines,2020,24.0072984,USD millions,Roland Kpodar (IMF),Asia,IRL,PHL,407759.843938039,358510.629276391,80908.79243,3198.6669
Isle of Man,Philippines,2018,55.2929726,USD millions,Roland Kpodar (IMF),Asia,IMN,PHL,7964.86123948697,373379.140695818,95040.40617,3410.93648
Isle of Man,Philippines,2019,47.0037103,USD millions,Roland Kpodar (IMF),Asia,IMN,PHL,7985.161906362429,396224.4392366421,95110.1386,3575.881709
Isle of Man,Philippines,2020,37.3971977,USD millions,Roland Kpodar (IMF),Asia,IMN,PHL,7279.52776356095,358510.629276391,86595.06761,3198.6669
Israel,Philippines,2018,68.6450897,USD millions,Roland Kpodar (IMF),Asia,ISR,PHL,344027.6693201309,373379.140695818,38729.6426,3410.93648
Israel,Philippines,2019,89.9213949,USD millions,Roland Kpodar (IMF),Asia,ISR,PHL,356792.803355853,396224.4392366421,39407.20161,3575.881709
Israel,Philippines,2020,84.4230014,USD millions,Roland Kpodar (IMF),Asia,ISR,PHL,349579.824803208,358510.629276391,37935.54327,3198.6669
Italy,Philippines,2018,286.302674,USD millions,Roland Kpodar (IMF),Asia,ITA,PHL,1913894.03892683,373379.140695818,31819.39718,3410.93648
Italy,Philippines,2019,217.405069,USD millions,Roland Kpodar (IMF),Asia,ITA,PHL,1922107.75507816,396224.4392366421,32180.4341,3575.881709
Italy,Philippines,2020,165.753995,USD millions,Roland Kpodar (IMF),Asia,ITA,PHL,1751650.98723543,358510.629276391,29469.79892,3198.6669
Jamaica,Philippines,2018,1.22771937,USD millions,Roland Kpodar (IMF),Asia,JAM,PHL,14802.0518310548,373379.140695818,5248.774007,3410.93648
Jamaica,Philippines,2019,0.31682783,USD millions,Roland Kpodar (IMF),Asia,JAM,PHL,14934.1293041378,396224.4392366421,5289.654909,3575.881709
Jamaica,Philippines,2020,0.17853702999999999,USD millions,Roland Kpodar (IMF),Asia,JAM,PHL,13452.6155219861,358510.629276391,4752.333409,3198.6669
Japan,Philippines,2018,1514.206535,USD millions,Roland Kpodar (IMF),Asia,JPN,PHL,4582763.01147855,373379.140695818,36138.52908,3410.93648
Japan,Philippines,2019,1795.38339,USD millions,Roland Kpodar (IMF),Asia,JPN,PHL,4564332.55009638,396224.4392366421,36043.7844,3575.881709
Japan,Philippines,2020,1431.690525,USD millions,Roland Kpodar (IMF),Asia,JPN,PHL,4374056.27182401,358510.629276391,34642.97187,3198.6669
Jordan,Philippines,2018,52.0635359,USD millions,Roland Kpodar (IMF),Asia,JOR,PHL,41103.9967497366,373379.140695818,3928.770268,3410.93648
Jordan,Philippines,2019,50.424458200000004,USD millions,Roland Kpodar (IMF),Asia,JOR,PHL,41823.826702478,396224.4392366421,3919.064269,3575.881709
Jordan,Philippines,2020,56.1689013,USD millions,Roland Kpodar (IMF),Asia,JOR,PHL,41362.613665935896,358510.629276391,3806.879494,3198.6669
Kazakhstan,Philippines,2018,9.56560848,USD millions,Roland Kpodar (IMF),Asia,KAZ,PHL,202016.211108857,373379.140695818,10670.21201,3410.93648
Kazakhstan,Philippines,2019,8.1224152,USD millions,Roland Kpodar (IMF),Asia,KAZ,PHL,211106.940610612,396224.4392366421,10989.68407,3575.881709
Kazakhstan,Philippines,2020,4.28757361,USD millions,Roland Kpodar (IMF),Asia,KAZ,PHL,205829.2671032,358510.629276391,10565.03598,3198.6669
Kenya,Philippines,2018,1.76733896,USD millions,Roland Kpodar (IMF),Asia,KEN,PHL,80165.2087283956,373379.140695818,1596.690459,3410.93648
Kenya,Philippines,2019,1.43756041,USD millions,Roland Kpodar (IMF),Asia,KEN,PHL,84264.98485135491,396224.4392366421,1645.709618,3575.881709
Kenya,Philippines,2020,1.45184735,USD millions,Roland Kpodar (IMF),Asia,KEN,PHL,84035.13834685899,358510.629276391,1609.334141,3198.6669
Kiribati,Philippines,2018,0.07257651999999999,USD millions,Roland Kpodar (IMF),Asia,KIR,PHL,220.233253441352,373379.140695818,1803.948539,3410.93648
Kiribati,Philippines,2019,0.5912252100000001,USD millions,Roland Kpodar (IMF),Asia,KIR,PHL,227.42230014651287,396224.4392366421,1835.22002,3575.881709
Kiribati,Philippines,2020,0.16826053000000002,USD millions,Roland Kpodar (IMF),Asia,KIR,PHL,224.083587996285,358510.629276391,1777.044925,3198.6669
Korea. Dem. People’s Rep.,Philippines,2018,0.00568527,USD millions,Roland Kpodar (IMF),Asia,PRK,PHL,,373379.140695818,,3410.93648
Korea. Dem. People’s Rep.,Philippines,2019,0.00794109,USD millions,Roland Kpodar (IMF),Asia,PRK,PHL,,396224.4392366421,,3575.881709
Korea. Dem. People’s Rep.,Philippines,2020,0.00386,USD millions,Roland Kpodar (IMF),Asia,PRK,PHL,,358510.629276391,,3198.6669
Korea. Rep.,Philippines,2018,339.858504,USD millions,Roland Kpodar (IMF),Asia,KOR,PHL,1602194.07976904,373379.140695818,31059.26681,3410.93648
Korea. Rep.,Philippines,2019,683.211085,USD millions,Roland Kpodar (IMF),Asia,KOR,PHL,1638146.96019506,396224.4392366421,31645.94983,3575.881709
Korea. Rep.,Philippines,2020,631.84723,USD millions,Roland Kpodar (IMF),Asia,KOR,PHL,1626525.69404993,358510.629276391,31378.15793,3198.6669
Kuwait,Philippines,2018,689.614056,USD millions,Roland Kpodar (IMF),Asia,KWT,PHL,115463.874741243,373379.140695818,26706.01923,3410.93648
Kuwait,Philippines,2019,759.080505,USD millions,Roland Kpodar (IMF),Asia,KWT,PHL,118077.765457421,396224.4392366421,26580.2265,3575.881709
Kuwait,Philippines,2020,523.708698,USD millions,Roland Kpodar (IMF),Asia,KWT,PHL,112389.026890492,358510.629276391,25541.41076,3198.6669
Kyrgyz Republic,Philippines,2018,0.21864624,USD millions,Roland Kpodar (IMF),Asia,KGZ,PHL,7572.25214525549,373379.140695818,1175.071278,3410.93648
Kyrgyz Republic,Philippines,2019,0.09163869,USD millions,Roland Kpodar (IMF),Asia,KGZ,PHL,7920.6231202686,396224.4392366421,1201.877014,3575.881709
Kyrgyz Republic,Philippines,2020,0.05057237,USD millions,Roland Kpodar (IMF),Asia,KGZ,PHL,7354.379549419779,358510.629276391,1093.328565,3198.6669
Lao PDR,Philippines,2018,1.88260387,USD millions,Roland Kpodar (IMF),Asia,LAO,PHL,17534.839203111598,373379.140695818,2459.978746,3410.93648
Lao PDR,Philippines,2019,1.84283189,USD millions,Roland Kpodar (IMF),Asia,LAO,PHL,18491.8442757106,396224.4392366421,2554.95638,3575.881709
Lao PDR,Philippines,2020,1.37385236,USD millions,Roland Kpodar (IMF),Asia,LAO,PHL,18584.86413819,358510.629276391,2529.746227,3198.6669
Latvia,Philippines,2018,0.21477782,USD millions,Roland Kpodar (IMF),Asia,LVA,PHL,29139.0054298548,373379.140695818,15120.06982,3410.93648
Latvia,Philippines,2019,0.16774802,USD millions,Roland Kpodar (IMF),Asia,LVA,PHL,29335.8023385259,396224.4392366421,15328.38599,3575.881709
Latvia,Philippines,2020,0.0684952,USD millions,Roland Kpodar (IMF),Asia,LVA,PHL,28318.0766141623,358510.629276391,14900.72957,3198.6669
